player_id,player_name,team,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val
P011217,Kameron Taylor,Valencia Basket,euroleague,EuroLeague,E2025,2025-12-11,Anadolu Efes Istanbul,V 94-82,2026-03-13,25.18,20.0,5.0,5.0,100.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,5.0,5.0,1.0,2.0,3.0,0.0,1.0,16.0,24.0
P005596,Yankuba Sima,Valencia Basket,euroleague,EuroLeague,E2025,2025-12-11,Anadolu Efes Istanbul,V 94-82,2026-03-13,13.8,3.0,1.0,3.0,33.3,0.0,0.0,,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,-1.0
