player_id,player_name,team,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val
P009992,Darío Brizuela,FC Barcelona,euroleague,EuroLeague,E2025,2025-12-12,Olympiacos Piraeus,V 98-85,2026-03-13,15.62,5.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,-9.0,0.0
P010581,Dylan Osetkowski,Partizan Mozzart Bet,euroleague,EuroLeague,E2025,2025-12-12,Crvena Zvezda Meridianbet Belgrade,V 79-76,2026-03-13,5.32,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0
1076,Dragan Milosavljević,Igokea m:tel,aba,ABA League,2025-26,2025-12-12,Split,D 93-98,2026-03-24,26.1,6.0,3.0,8.0,37.5,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,4.0,2.0,1.0,0.0,3.0,5.0,4.0
