player_id,player_name,team,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val
20210585,Francis Alonso,San Pablo Burgos,acb,ACB,2025-26,2025-12-27,Joventut,83-75,2026-03-13,22.67,14.0,0.0,4.0,0.0,1.0,4.0,25.0,11.0,12.0,91.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,5.0,12.0
30000479,Yannick Nzosa,San Pablo Burgos,acb,ACB,2025-26,2025-12-27,Kosner Baskonia,89-77,2026-03-13,12.28,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
