player_id,player_name,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val,team
5313012,Mario Saint-Supéry,ncaa_espn,NCAA,2025-26,2025-11-17,vs SUU,W 122-50,2026-03-13,22.0,16.0,2.0,4.0,50.0,3.0,3.0,100.0,3.0,3.0,100.0,,,1.0,7.0,6.0,2.0,0.0,2.0,,,Gonzaga Bulldogs
