player_id,player_name,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val,team
20210585,Francis Alonso,acb,ACB,2025-26,2025-11-08,Río Breogán-Dreamland GC,81-92,2026-03-13,15.5,11.0,1.0,3.0,33.0,1.0,3.0,33.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,2.0,6.0,San Pablo Burgos
20210659,Giorgi Shermadini,acb,ACB,2025-26,2025-11-08,La Laguna TFE-Recoletas Salud,101-97,2026-03-13,24.2,14.0,5.0,6.0,83.0,0.0,0.0,0.0,4.0,4.0,100.0,5.0,1.0,6.0,2.0,1.0,1.0,,0.0,7.0,24.0,Lenovo Tenerife
20204124,Jaime Fernández,acb,ACB,2025-26,2025-11-08,La Laguna TFE-Recoletas Salud,101-97,2026-03-13,8.98,6.0,1.0,2.0,50.0,0.0,1.0,0.0,4.0,6.0,66.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,6.0,Lenovo Tenerife
5313012,Mario Saint-Supéry,ncaa_espn,NCAA,2025-26,2025-11-08,vs OU,W 83-68,2026-03-13,26.0,8.0,2.0,4.0,50.0,1.0,3.0,33.3,1.0,3.0,33.3,,,4.0,6.0,3.0,2.0,0.0,3.0,,,Gonzaga Bulldogs
20210707,Rubén Guerrero,acb,ACB,2025-26,2025-11-08,MoraBanc And-Unicaja,98-74,2026-03-13,19.33,11.0,4.0,4.0,100.0,0.0,0.0,0.0,3.0,8.0,37.0,6.0,3.0,9.0,2.0,0.0,1.0,,0.0,21.0,19.0,MoraBanc Andorra
20211625,Tim Abromaitis,acb,ACB,2025-26,2025-11-08,La Laguna TFE-Recoletas Salud,101-97,2026-03-13,11.02,3.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,,0.0,2.0,4.0,Lenovo Tenerife
30000479,Yannick Nzosa,acb,ACB,2025-26,2025-11-08,La Laguna TFE-Recoletas Salud,101-97,2026-03-13,16.47,6.0,2.0,6.0,33.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,-1.0,San Pablo Burgos
