player_id,player_name,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val,team,blk_against,fouls_received
20210659,Giorgi Shermadini,acb,ACB,2025-26,2026-05-17,Barça,D 97-102,2026-06-10,16.0,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Lenovo Tenerife,0.0,1.0
20210707,Rubén Guerrero,acb,ACB,2025-26,2026-05-29,Barça,D 95-100,2026-06-10,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,MoraBanc Andorra,0.0,0.0
P003840,Axel Bouteille,eurocup,EuroCup,U2025,2026-03-11,U-BT Cluj-Napoca,D 82-100,2026-06-10,13.55,8.0,1.0,2.0,50.0,1.0,4.0,25.0,3.0,3.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,-8.0,6.0,Budućnost VOLI,0.0,1.0
5073,Axel Bouteille,aba,ABA League,2025-26,2026-05-28,Dubai Basketball,D 77-103,2026-06-10,17.03,6.0,0.0,0.0,0.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,-25.0,-3.0,Budućnost VOLI,,
26892,Mindaugas Kuzminskas,eurobasket,Greek League,2025-26,2026-05-30,Olympiacos,D 68-95,2026-06-10,10.0,4.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,AEK BC,,
1076,Dragan Milosavljević,aba,ABA League,2025-26,2026-05-03,Spartak Office Shoes,D 68-80,2026-06-10,11.12,4.0,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,-6.0,2.0,Igokea m:tel,,
ESTUDIANTES/GRANGER,Jayson Granger,feb,LEB Oro,2025-26,2026-06-07,Leyma Coruña,D 97-100,2026-06-10,34.13,17.0,2.0,6.0,33.3,3.0,8.0,37.5,4.0,4.0,100.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,-7.0,14.0,CB Estudiantes,0.0,5.0
ESTUDIANTES/SALIN,Sasu Salin,feb,LEB Oro,2025-26,2026-06-07,Leyma Coruña,D 97-100,2026-06-10,6.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,CB Estudiantes,0.0,0.0
201473,Kyle Wiltjer,eurobasket,Lega A,2025-26,2026-06-06,Virtus BO,V 90-83,2026-06-10,18.0,3.0,1.0,2.0,50.0,0.0,5.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,,-1.0,Umana Reyer Venezia,,
P008052,Kyle Wiltjer,eurocup,EuroCup,U2025,2026-03-11,Dolomiti Energia Trento,D 90-94,2026-06-10,25.03,16.0,7.0,12.0,58.3,0.0,4.0,0.0,2.0,2.0,100.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,3.0,-6.0,12.0,Umana Reyer Venezia,0.0,2.0
20204124,Jaime Fernández,acb,ACB,2025-26,2026-06-09,Barça,D 28-17,2026-06-10,16.72,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,-17.0,6.0,Lenovo Tenerife,0.0,3.0
20211625,Tim Abromaitis,acb,ACB,2025-26,2026-06-09,Barça,D 28-17,2026-06-10,20.13,7.0,0.0,3.0,0.0,1.0,3.0,33.0,4.0,4.0,100.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,-9.0,6.0,Lenovo Tenerife,1.0,2.0
30000479,Yannick Nzosa,acb,ACB,2025-26,2026-05-29,Coviran Granada,V 110-105,2026-06-10,14.45,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,8.0,8.0,San Pablo Burgos,0.0,1.0
30000049,Melvin Ejim,acb,ACB,2025-26,2026-05-29,UCAM Murcia,D 116-95,2026-06-10,17.9,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0,83.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,5.0,-4.0,6.0,Hiopos Lleida,0.0,5.0
20210585,Francis Alonso,acb,ACB,2025-26,2026-05-29,Casademont Zgz,D 94-95,2026-06-10,29.2,33.0,3.0,6.0,50.0,6.0,9.0,67.0,9.0,10.0,90.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,6.0,35.0,Río Breogán,1.0,8.0
20204156,Dani Díez,acb,ACB,2025-26,2026-05-29,Coviran Granada,V 110-105,2026-06-10,21.05,11.0,4.0,6.0,67.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,4.0,16.0,San Pablo Burgos,0.0,0.0
3857,Aleksa Avramović,aba,ABA League,2025-26,2026-06-06,Partizan Mozzart Bet,V 86-81,2026-06-10,18.62,16.0,2.0,3.0,66.7,4.0,6.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,10.0,16.0,Dubai Basketball,,
136973,Jeffrey Brooks,eurobasket,Lega A,2025-26,2026-02-08,Tortona,D 99-104,2026-06-10,21.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,,8.0,Pallacanestro Trieste,,
30003967,Xavier Castañeda,acb,ACB,2025-26,2026-04-26,Coviran Granada,D 89-86,2026-06-10,20.63,8.0,1.0,4.0,25.0,0.0,3.0,0.0,6.0,6.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-11.0,6.0,MoraBanc Andorra,0.0,4.0
