player_id,player_name,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val,team,blk_against,fouls_received
26892,Mindaugas Kuzminskas,eurobasket,Greek League,2025-26,2026-03-22,Iraklis,V 100-87,2026-05-01,5.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,-1.0,AEK BC,,
1076,Dragan Milosavljević,aba,ABA League,2025-26,2026-04-28,Bosna Bh Telecom,D 76-80,2026-05-01,27.58,9.0,1.0,7.0,14.3,0.0,1.0,0.0,7.0,8.0,87.5,2.0,7.0,9.0,3.0,1.0,0.0,0.0,3.0,-1.0,15.0,Igokea m:tel,,
ESTUDIANTES/GRANGER,Jayson Granger,feb,LEB Oro,2025-26,2026-04-26,Monbus Obradoiro,D 79-89,2026-05-01,31.63,5.0,1.0,3.0,33.3,1.0,8.0,12.5,0.0,1.0,0.0,1.0,4.0,5.0,14.0,1.0,4.0,0.0,2.0,-13.0,10.0,CB Estudiantes,0.0,1.0
ESTUDIANTES/SALIN,Sasu Salin,feb,LEB Oro,2025-26,2026-04-26,Monbus Obradoiro,D 79-89,2026-05-01,23.78,9.0,0.0,0.0,0.0,2.0,7.0,28.6,3.0,3.0,100.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,5.0,CB Estudiantes,0.0,1.0
201473,Kyle Wiltjer,eurobasket,Lega A,2025-26,2026-04-26,Milano,D 85-90,2026-05-01,13.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,-7.0,Umana Reyer Venezia,,
P008052,Kyle Wiltjer,eurocup,EuroCup,U2025,2026-03-11,Dolomiti Energia Trento,D 90-94,2026-05-01,25.03,16.0,7.0,12.0,58.3,0.0,4.0,0.0,2.0,2.0,100.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,3.0,-6.0,12.0,Umana Reyer Venezia,0.0,2.0
20204124,Jaime Fernández,acb,ACB,2025-26,2026-04-25,UCAM Murcia,D 27-24,2026-05-01,19.1,11.0,2.0,5.0,40.0,2.0,3.0,67.0,1.0,2.0,50.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,2.0,-2.0,12.0,Lenovo Tenerife,1.0,1.0
la-laguna-tenerife/175433-jaime-fernandez,Jaime Fernández,bcl,BCL,2025-26,2026-04-15,Galatasaray,V 99-59,2026-05-01,19.0,19.0,1.0,6.0,16.7,4.0,5.0,80.0,5.0,5.0,100.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,10.0,17.0,Lenovo Tenerife,,
20211625,Tim Abromaitis,acb,ACB,2025-26,2026-04-25,UCAM Murcia,D 27-24,2026-05-01,20.67,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,Lenovo Tenerife,0.0,1.0
la-laguna-tenerife/201675-tim-abromaitis,Tim Abromaitis,bcl,BCL,2025-26,2026-04-15,Galatasaray,V 99-59,2026-05-01,18.0,6.0,1.0,3.0,33.3,1.0,1.0,100.0,1.0,1.0,100.0,0.0,5.0,5.0,0.0,2.0,0.0,1.0,2.0,11.0,12.0,Lenovo Tenerife,,
30000479,Yannick Nzosa,acb,ACB,2025-26,2026-04-26,BAXI Manresa,V 23-25,2026-05-01,10.93,5.0,2.0,3.0,67.0,0.0,0.0,0.0,1.0,3.0,33.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,12.0,6.0,San Pablo Burgos,0.0,2.0
30000049,Melvin Ejim,acb,ACB,2025-26,2026-04-25,Unicaja,D 91-72,2026-05-01,29.83,13.0,5.0,9.0,56.0,0.0,3.0,0.0,3.0,4.0,75.0,2.0,6.0,8.0,0.0,1.0,1.0,0.0,3.0,-14.0,16.0,Hiopos Lleida,1.0,7.0
20210585,Francis Alonso,acb,ACB,2025-26,2026-04-26,Asisa Joventut,D 22-25,2026-05-01,24.8,7.0,2.0,4.0,50.0,0.0,2.0,0.0,3.0,4.0,75.0,3.0,1.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,9.0,Río Breogán,0.0,5.0
20204156,Dani Díez,acb,ACB,2025-26,2026-04-26,BAXI Manresa,V 23-25,2026-05-01,11.62,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,7.0,-1.0,San Pablo Burgos,0.0,1.0
P003983,Aleksa Avramović,euroleague,EuroLeague,E2025,2026-04-17,Valencia Basket,D 85-95,2026-05-01,15.75,8.0,1.0,3.0,33.3,2.0,3.0,66.7,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,-8.0,7.0,Dubai Basketball,1.0,0.0
3857,Aleksa Avramović,aba,ABA League,2025-26,2026-04-21,Bosna Bh Telecom,V 92-64,2026-05-01,20.72,10.0,1.0,2.0,50.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,9.0,13.0,Dubai Basketball,,
136973,Jeffrey Brooks,eurobasket,Lega A,2025-26,2026-02-08,Tortona,D 99-104,2026-05-01,21.0,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,,8.0,Pallacanestro Trieste,,
pallacanestro-trieste/192665-jeff-brooks,Jeffrey Brooks,bcl,BCL,2025-26,2026-02-11,Gran Canaria,D 70-94,2026-05-01,22.0,5.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,-12.0,5.0,Pallacanestro Trieste,,
30003967,Xavier Castañeda,acb,ACB,2025-26,2026-04-26,Coviran Granada,D 89-86,2026-05-01,20.63,8.0,1.0,4.0,25.0,0.0,3.0,0.0,6.0,6.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-11.0,6.0,MoraBanc Andorra,0.0,4.0
unicaja/348156-xavier-castaneda,Xavier Castañeda,bcl,BCL,2025-26,2025-12-17,Karditsa,V 115-84,2026-05-01,13.0,3.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,1.0,100.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,-5.0,6.0,Unicaja,,
