player_id,player_name,team,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val
P009992,Darío Brizuela,FC Barcelona,euroleague,EuroLeague,E2025,2026-02-12,Paris Basketball,D 74-85,2026-03-13,22.73,15.0,4.0,6.0,66.7,2.0,8.0,25.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,-1.0,5.0
P011217,Kameron Taylor,Valencia Basket,euroleague,EuroLeague,E2025,2026-02-12,LDLC ASVEL Villeurbanne,V 82-67,2026-03-13,21.93,10.0,3.0,4.0,75.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,21.0,12.0
