player_id,player_name,team,source,competition,season,game_date,opponent,result,date,min,pts,t2m,t2a,t2_pct,t3m,t3a,t3_pct,ftm,fta,ft_pct,reb_off,reb_def,reb,ast,stl,tov,blk,fouls,plus_minus,val
P011217,Kameron Taylor,Valencia Basket,euroleague,EuroLeague,E2025,2025-10-01,LDLC ASVEL Villeurbanne,V 80-77,2026-03-13,21.65,3.0,0.0,3.0,0.0,1.0,3.0,33.3,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,-8.0,0.0
P000848,Nemanja Nedović,AS Monaco,euroleague,EuroLeague,E2025,2025-10-01,Zalgiris Kaunas,D 84-89,2026-03-13,12.63,2.0,1.0,2.0,50.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,14.0,2.0
